PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,26321,12,9,15,22.01,21.87,21.87,CHL,22.01,21.62,21.62,OFF,22.01,21.50,21.50,OFF,22.01,21.37,21.37,OFF,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,31989,12,9,20,22.01,21.94,21.94,CHL,22.01,21.62,21.62,HTR,22.01,21.50,21.50,HTR,22.01,21.37,21.37,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,37495,12,9,26,22.01,21.87,21.87,HTR,22.01,21.62,21.62,HTR,22.01,21.44,21.44,HTR,22.01,21.37,21.37,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,42991,12,9,31,22.01,21.87,21.87,HTR,22.01,21.62,21.62,HTR,22.01,21.44,21.44,HTR,22.01,21.37,21.37,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,48488,12,9,37,22.01,21.87,21.87,HTR,22.01,21.62,21.62,HTR,22.01,21.50,21.50,HTR,22.01,21.37,21.37,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,53999,12,9,42,22.01,21.87,21.87,HTR,22.01,21.62,21.62,HTR,22.01,21.50,21.50,HTR,22.01,21.37,21.37,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,59524,12,9,48,22.01,21.87,21.87,HTR,22.01,21.62,21.62,HTR,22.01,21.50,21.50,HTR,22.01,21.37,21.37,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,65019,12,9,54,22.01,21.94,21.94,CHL,22.01,21.62,21.62,HTR,22.01,21.50,21.50,HTR,22.01,21.37,21.37,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,71391,12,10,0,22.01,21.94,21.94,HTR,22.01,21.69,21.69,HTR,22.01,21.50,21.50,HTR,22.01,21.37,21.37,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,76895,12,10,5,22.01,21.94,21.94,HTR,22.01,21.69,21.69,HTR,22.01,21.50,21.50,HTR,22.01,21.44,21.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,82390,12,10,11,22.01,21.94,21.94,HTR,22.01,21.69,21.69,HTR,22.01,21.56,21.56,HTR,22.01,21.44,21.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,87886,12,10,16,22.01,21.94,21.94,HTR,22.01,21.69,21.69,HTR,22.01,21.56,21.56,HTR,22.01,21.44,21.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,93390,12,10,22,22.01,21.94,21.94,HTR,22.01,21.75,21.75,OFF,22.01,21.56,21.56,HTR,22.01,21.44,21.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,98888,12,10,27,22.01,21.94,21.94,HTR,22.01,21.75,21.75,HTR,22.01,21.62,21.62,HTR,22.01,21.50,21.50,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,104384,12,10,33,22.01,22.00,22.00,CHL,22.01,21.75,21.75,HTR,22.01,21.62,21.62,HTR,22.01,21.50,21.50,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,109890,12,10,38,22.01,22.00,22.00,HTR,22.01,21.81,21.81,CHL,22.01,21.62,21.62,HTR,22.01,21.50,21.50,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,115391,12,10,44,22.01,22.00,22.00,HTR,22.01,21.81,21.81,HTR,22.01,21.62,21.62,HTR,22.01,21.56,21.56,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,120889,12,10,49,22.01,22.00,22.00,HTR,22.01,21.81,21.81,HTR,22.01,21.69,21.69,HTR,22.01,21.56,21.56,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,126384,12,10,55,23.01,22.06,22.06,HTR,23.01,21.87,21.87,HTR,23.01,21.69,21.69,HTR,23.01,21.62,21.62,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,132152,12,11,1,23.01,22.06,22.06,HTR,23.01,21.87,21.87,HTR,23.01,21.75,21.75,HTR,23.01,21.62,21.62,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,137651,12,11,6,23.01,22.06,22.06,HTR,23.01,21.87,21.87,HTR,23.01,21.75,21.75,HTR,23.01,21.62,21.62,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,143151,12,11,12,23.01,22.12,22.12,HTR,23.01,21.87,21.87,HTR,23.01,21.81,21.81,HTR,23.01,21.69,21.69,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,148659,12,11,17,23.01,22.12,22.12,HTR,23.01,21.94,21.94,HTR,23.01,21.81,21.81,HTR,23.01,21.69,21.69,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,154160,12,11,23,23.01,22.12,22.12,HTR,23.01,21.94,21.94,HTR,23.01,21.87,21.87,HTR,23.01,21.75,21.75,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,159661,12,11,28,23.01,22.19,22.19,HTR,23.01,22.00,22.00,HTR,23.01,21.87,21.87,HTR,23.01,21.75,21.75,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,165169,12,11,34,23.01,22.19,22.19,HTR,23.01,22.00,22.00,HTR,23.01,21.94,21.94,HTR,23.01,21.81,21.81,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,170670,12,11,39,23.01,22.25,22.25,HTR,23.01,22.06,22.06,HTR,23.01,21.94,21.94,HTR,23.01,21.81,21.81,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,176169,12,11,45,23.01,22.25,22.25,HTR,23.01,22.06,22.06,HTR,23.01,22.00,22.00,HTR,23.01,21.87,21.87,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,181678,12,11,50,23.01,22.25,22.25,HTR,23.01,22.12,22.12,HTR,23.01,22.00,22.00,HTR,23.01,21.87,21.87,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,187182,12,11,56,23.01,22.31,22.31,HTR,23.01,22.12,22.12,HTR,23.01,22.06,22.06,HTR,23.01,21.94,21.94,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,193082,12,12,2,23.01,22.31,22.31,HTR,23.01,22.19,22.19,HTR,23.01,22.06,22.06,HTR,23.01,22.00,22.00,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,198582,12,12,7,23.01,22.37,22.37,HTR,23.01,22.19,22.19,HTR,23.01,22.12,22.12,HTR,23.01,22.00,22.00,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,204088,12,12,13,23.01,22.37,22.37,HTR,23.01,22.25,22.25,HTR,23.01,22.12,22.12,HTR,23.01,22.06,22.06,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,209588,12,12,18,23.01,22.44,22.44,HTR,23.01,22.25,22.25,HTR,23.01,22.19,22.19,HTR,23.01,22.06,22.06,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,215087,12,12,24,23.01,22.50,22.50,HTR,23.01,22.31,22.31,HTR,23.01,22.19,22.19,HTR,23.01,22.12,22.12,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,220594,12,12,29,23.01,22.50,22.50,HTR,23.01,22.31,22.31,HTR,23.01,22.25,22.25,HTR,23.01,22.12,22.12,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,226094,12,12,35,23.01,22.56,22.56,HTR,23.01,22.37,22.37,HTR,23.01,22.31,22.31,HTR,23.01,22.19,22.19,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,231590,12,12,40,23.01,22.56,22.56,HTR,23.01,22.37,22.37,HTR,23.01,22.31,22.31,HTR,23.01,22.19,22.19,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,237099,12,12,46,23.01,22.62,22.62,HTR,23.01,22.44,22.44,HTR,23.01,22.37,22.37,HTR,23.01,22.25,22.25,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,242595,12,12,51,23.01,22.62,22.62,HTR,23.01,22.44,22.44,HTR,23.01,22.37,22.37,HTR,23.01,22.31,22.31,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,248093,12,12,57,23.01,22.69,22.69,HTR,23.01,22.50,22.50,HTR,23.01,22.44,22.44,HTR,23.01,22.31,22.31,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,254163,12,13,3,23.01,22.69,22.69,HTR,23.01,22.56,22.56,HTR,23.01,22.50,22.50,HTR,23.01,22.37,22.37,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,259659,12,13,8,23.01,22.75,22.75,OFF,23.01,22.56,22.56,HTR,23.01,22.50,22.50,HTR,23.01,22.37,22.37,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,265156,12,13,14,23.01,22.81,22.81,CHL,23.01,22.62,22.62,HTR,23.01,22.56,22.56,HTR,23.01,22.44,22.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,270657,12,13,19,23.01,22.81,22.81,HTR,23.01,22.62,22.62,HTR,23.01,22.56,22.56,HTR,23.01,22.50,22.50,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,276161,12,13,25,23.01,22.87,22.87,CHL,23.01,22.69,22.69,HTR,23.01,22.62,22.62,HTR,23.01,22.50,22.50,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,281659,12,13,30,23.01,22.87,22.87,HTR,23.01,22.75,22.75,OFF,23.01,22.69,22.69,HTR,23.01,22.56,22.56,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,287154,12,13,36,23.01,22.94,22.94,CHL,23.01,22.75,22.75,HTR,23.01,22.69,22.69,HTR,23.01,22.56,22.56,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,292660,12,13,41,23.01,22.94,22.94,HTR,23.01,22.81,22.81,CHL,23.01,22.75,22.75,OFF,23.01,22.62,22.62,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,298157,12,13,47,23.01,23.00,23.00,CHL,23.01,22.81,22.81,HTR,23.01,22.75,22.75,HTR,23.01,22.62,22.62,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,303654,12,13,52,23.01,23.00,23.00,HTR,23.01,22.87,22.87,CHL,23.01,22.81,22.81,CHL,23.01,22.69,22.69,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,309159,12,13,59,23.01,23.06,23.06,CHL,23.01,22.87,22.87,HTR,23.01,22.87,22.87,CHL,23.01,22.75,22.75,OFF,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,315381,12,14,4,23.01,23.06,23.06,CHL,23.01,22.94,22.94,CHL,23.01,22.87,22.87,HTR,23.01,22.81,22.81,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,320884,12,14,10,23.01,23.06,23.06,CHL,23.01,22.94,22.94,HTR,23.01,22.94,22.94,CHL,23.01,22.81,22.81,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,326392,12,14,15,23.01,23.06,23.06,CHL,23.01,23.00,23.00,CHL,23.01,22.94,22.94,HTR,23.01,22.87,22.87,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,331891,12,14,21,23.01,23.12,23.12,CHL,23.01,23.00,23.00,HTR,23.01,23.00,23.00,CHL,23.01,22.87,22.87,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,337389,12,14,26,23.01,23.12,23.12,CHL,23.01,23.00,23.00,HTR,23.01,23.00,23.00,HTR,23.01,22.94,22.94,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,342885,12,14,32,23.01,23.12,23.12,CHL,23.01,23.06,23.06,CHL,23.01,23.00,23.00,HTR,23.01,22.94,22.94,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,348391,12,14,37,23.01,23.12,23.12,CHL,23.01,23.06,23.06,CHL,23.01,23.06,23.06,CHL,23.01,23.00,23.00,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,353890,12,14,43,23.01,23.19,23.19,CHL,23.01,23.12,23.12,CHL,23.01,23.06,23.06,CHL,23.01,23.00,23.00,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,359388,12,14,48,23.01,23.19,23.19,CHL,23.01,23.12,23.12,CHL,23.01,23.06,23.06,CHL,23.01,23.00,-127.00,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,364873,12,14,54,23.01,23.19,23.19,CHL,23.01,23.12,23.12,CHL,23.01,23.12,23.12,CHL,23.01,23.06,23.06,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,370374,12,15,0,23.01,23.19,23.19,CHL,23.01,23.12,23.12,CHL,23.01,23.12,23.12,CHL,23.01,23.06,23.06,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,376758,12,15,6,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.12,23.12,CHL,23.01,23.06,23.06,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,382265,12,15,11,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.12,23.12,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,387765,12,15,17,23.01,23.25,23.25,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.12,23.12,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,393271,12,15,22,23.01,23.25,23.25,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.12,23.12,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,398779,12,15,28,23.01,23.25,23.25,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,404280,12,15,33,23.01,23.25,23.25,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,409780,12,15,39,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,415282,12,15,44,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,420792,12,15,50,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,426295,12,15,55,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,431796,12,16,1,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,438141,12,16,7,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,443641,12,16,12,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,449141,12,16,18,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,454650,12,16,24,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,460155,12,16,29,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,465655,12,16,35,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,471156,12,16,40,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,476664,12,16,46,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,482165,12,16,51,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,487666,12,16,57,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,493174,12,17,3,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,499511,12,17,8,23.01,23.19,23.19,HTR,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,505010,12,17,14,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,510520,12,17,19,23.01,23.19,23.19,HTR,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,516019,12,17,25,23.01,23.19,23.19,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,521520,12,17,30,23.01,23.19,23.19,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,527032,12,17,36,23.01,23.19,23.19,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,532533,12,17,42,23.01,23.19,23.19,CHL,23.01,23.25,23.25,CHL,23.01,23.25,23.25,CHL,23.01,23.19,23.19,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,538032,12,17,47,23.01,23.19,23.19,CHL,23.01,23.25,23.25,CHL,23.01,23.19,23.19,HTR,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,543532,12,17,53,23.01,23.19,23.19,CHL,23.01,23.25,23.25,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,549041,12,17,58,23.01,23.19,23.19,CHL,23.01,23.25,23.25,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,554541,12,18,4,23.01,23.19,23.19,CHL,23.01,23.19,23.19,HTR,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,560876,12,18,10,23.01,23.19,23.19,CHL,23.01,23.25,23.25,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,566386,12,18,15,23.01,23.19,23.19,CHL,23.01,23.19,23.19,HTR,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,571885,12,18,21,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,577386,12,18,26,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,582902,12,18,32,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,588403,12,18,38,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,594076,12,18,43,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,599577,12,18,49,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,605078,12,18,54,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,610578,12,19,0,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,616086,12,19,6,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,622423,12,19,12,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.12,23.12,HTR,23.01,23.12,23.12,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,627920,12,19,17,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.12,23.12,CHL,23.01,23.12,23.12,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,633430,12,19,23,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.12,23.12,CHL,23.01,23.12,23.12,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,638930,12,19,28,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.12,23.12,CHL,23.01,23.12,23.12,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,644430,12,19,34,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.12,23.12,CHL,23.01,23.12,23.12,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,649939,12,19,39,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.12,23.12,CHL,23.01,23.12,23.12,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,655440,12,19,45,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.12,23.12,CHL,23.01,23.12,23.12,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,660943,12,19,50,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.12,23.12,CHL,23.01,23.12,23.12,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,666452,12,19,56,23.01,23.19,23.19,CHL,23.01,23.19,23.19,CHL,23.01,23.12,23.12,CHL,23.01,23.12,23.12,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,671953,12,20,1,23.01,23.12,23.12,HTR,23.01,23.12,23.12,HTR,23.01,23.12,23.12,CHL,23.01,23.12,23.12,CHL,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,677450,12,20,7,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,683209,12,20,12,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,688718,12,20,18,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,694218,12,20,23,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,699719,12,20,29,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,705228,12,20,34,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,24.01,23.06,23.06,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,710728,12,20,40,24.01,23.12,23.12,HTR,24.01,23.19,23.19,HTR,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,716229,12,20,46,24.01,23.19,23.19,HTR,24.01,23.19,23.19,HTR,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,721738,12,20,51,24.01,23.19,23.19,HTR,24.01,23.19,23.19,HTR,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,727245,12,20,57,24.01,23.19,23.19,HTR,24.01,23.19,23.19,HTR,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,
2019-01-27_IUI_NickCBASS_ramp1_5-8,2019_January_27,732745,12,21,2,24.01,23.19,23.19,HTR,24.01,23.19,23.19,HTR,24.01,23.12,23.12,HTR,24.01,23.12,23.12,HTR,
